Id_solicitud,messolictud,Default_60dias_12meses,tipo_casa,edad,fec_ing_empleo,antg_max_tc,meses_pasivo_12,ingreso,mto_lin_cred_sistemafinanciero,mto_deuda_prom_sistemafinanciero,zon_geo,max_clas_riesg,nivel_educ
260,200903,1,FAMILIAR,32,25/08/2006,65,12,3200,6000,10280.87,Lima,0,PROFESIONAL
261,200903,0,ALQUILADA,49,01/10/1993,66,12,6531.87,75643.4,67.12,Lima,0,TECNICO
262,200903,1,FAMILIAR,32,05/11/2007,0,12,1175.66,2457.88,3647.79,Lima,2,TECNICO
263,200903,1,PROPIA,52,15/01/2001,0,12,860.37,500,3919.59,Lima,1,PROFESIONAL
264,200903,1,FAMILIAR,39,01/01/2003,0,12,915.75,0,5829.52,La Libertad,0,EDUCACION BASICA
265,200903,0,FAMILIAR,43,22/09/2006,69,12,2133.63,5729.66,2434.58,Lima,0,TECNICO
266,200903,1,FAMILIAR,39,01/07/2002,33,12,2100,127.41,172.42,Callao,0,TECNICO
267,200903,0,FAMILIAR,42,01/10/1987,39,0,3300,19.5,53.01,Pasco,0,PROFESIONAL
268,200903,1,FAMILIAR,25,01/11/2006,0,12,1222.93,0,6437.64,Lima,0,TECNICO
269,200903,1,FAMILIAR,25,05/09/2003,11,12,1108.61,2434,2005.14,Lima,2,PROFESIONAL
270,200903,1,FAMILIAR,45,01/04/1983,0,0,1600,0,1956.02,Lambayeque,0,TECNICO
271,200903,1,PROPIA,22,01/05/2003,0,12,1258.85,0,2856.48,Cuzco,0,PROFESIONAL
272,200903,1,FAMILIAR,43,09/03/2006,0,12,896.4,1000.97,957.81,Lima,1,TECNICO
273,200903,1,FAMILIAR,25,01/08/2002,30,12,898.97,4191.1,0,Lima,1,EDUCACION BASICA
274,200903,1,FAMILIAR,42,01/04/2006,0,12,3400,0,1193.13,Lima,0,PROFESIONAL
275,200903,0,FAMILIAR,31,01/02/2005,0,12,1000,1895.76,1861.76,Lima,0,TECNICO
276,200903,1,FAMILIAR,44,01/10/2005,0,12,2000,969.03,1531.24,Lima,2,PROFESIONAL
277,200903,0,PROPIA,54,01/07/2004,92,12,20950,8691.98,9907.02,Lima,0,SUPERIOR
278,200903,1,PROPIA,50,01/02/2004,0,3,3500,14173.16,0,Lima,0,PROFESIONAL
279,200903,1,FAMILIAR,32,01/08/2007,10,12,2000,22517.36,85.94,Callao,0,PROFESIONAL
280,200903,1,FAMILIAR,26,01/11/2004,11,12,820,748.44,0,Ancash,0,PROFESIONAL
281,200903,1,OTRAS,40,01/10/2006,0,12,920,0,2416.04,Lima,0,TECNICO
282,200903,1,FAMILIAR,22,01/02/2006,0,12,695.25,199.65,2795.09,Lima,1,TECNICO
283,200903,1,FAMILIAR,55,04/03/2005,0,2,725,0,507.92,Lima,0,PROFESIONAL
284,200903,1,PROPIA,51,01/06/2006,92,12,11375,34511.24,5755.52,Arequipa,0,PROFESIONAL
285,200903,0,FAMILIAR,34,11/02/2006,8,12,2888.87,1656,5209.56,Cuzco,0,TECNICO
286,200903,1,FAMILIAR,24,01/10/2005,12,12,2900,901.88,228.1,Ica,0,PROFESIONAL
287,200903,1,PROPIA,32,01/03/2001,10,12,3000,3800,20144.05,Ica,0,PROFESIONAL
288,200904,1,FAMILIAR,37,01/09/1998,96,12,7500,52572.18,5665.81,Lima,1,PROFESIONAL
289,200904,1,FAMILIAR,59,01/03/1978,72,12,2700,21228.29,491.35,Lima,0,PROFESIONAL
290,200904,1,ALQUILADA,38,01/03/1996,16,12,5897.7,10713.68,1611.09,Lima,0,PROFESIONAL
291,200904,0,FAMILIAR,40,01/07/2008,118,4,28055,106308.92,21.33,Lima,0,PROFESIONAL
292,200904,1,FAMILIAR,52,01/12/2004,10,12,3304.85,2543.18,1090.32,Ica,1,PROFESIONAL
293,200904,1,FAMILIAR,38,01/11/1999,71,12,2261.71,13850.21,678.12,Lima,2,TECNICO
294,200904,0,FAMILIAR,32,01/11/2005,36,12,5000,89678.5,0,Lima,0,PROFESIONAL
295,200904,1,PROPIA,43,01/01/2001,0,12,13000,14309.67,0,Lima,1,SUPERIOR
296,200904,0,FAMILIAR,45,01/11/1996,0,4,1053,541.21,0,Lima,1,PROFESIONAL
297,200904,1,FAMILIAR,26,01/05/2005,20,12,6000,0,0,Cajamarca,0,TECNICO
298,200904,1,FAMILIAR,54,01/08/1995,37,12,8634,18521.83,1823.77,Lima,0,SIN EDUCACION
299,200904,1,FAMILIAR,31,01/02/1998,0,12,1047.74,250,5779.85,Lima,0,PROFESIONAL
300,200904,0,FAMILIAR,48,01/03/1997,92,0,4000,11652.79,4929.23,Lima,0,TECNICO
301,200904,1,FAMILIAR,25,01/06/2005,8,12,6500,21405.4,43633.62,Lima,1,PROFESIONAL
302,200904,1,FAMILIAR,32,01/07/2001,42,12,7000,16303.72,10182.81,Lima,0,PROFESIONAL
303,200904,1,FAMILIAR,29,01/11/2007,0,12,807.4,0,3715.03,Piura,1,TECNICO
304,200904,0,FAMILIAR,27,01/09/2004,35,12,3800,5520,1051.87,Lima,3,TECNICO
305,200904,1,PROPIA,36,01/05/2002,0,12,1800,0,0,Piura,0,TECNICO
306,200904,0,FAMILIAR,34,01/12/2004,23,12,896.58,1940,4489.06,Moquegua,0,TECNICO
307,200904,0,PROPIA,30,01/12/2004,1,12,2500,1228,0,Moquegua,0,PROFESIONAL
308,200904,1,FAMILIAR,58,01/01/2000,8,12,3024,1741.87,1703.38,Lima,1,PROFESIONAL
309,200904,1,FAMILIAR,36,01/01/2000,37,0,5250,0,0,Lima,0,PROFESIONAL
310,200904,1,FAMILIAR,28,01/04/2005,0,11,811.41,0,4674.71,Callao,0,TECNICO
311,200904,1,FAMILIAR,30,01/11/2004,19,11,2300,582.75,488.51,Lima,0,TECNICO
312,200904,1,FAMILIAR,34,01/05/1996,89,12,3500,5744.54,0,Callao,0,TECNICO
313,200904,0,FAMILIAR,45,01/09/2005,0,12,2500,0,2950.93,Arequipa,0,TECNICO
314,200904,1,FAMILIAR,29,01/11/2004,0,12,1200,5450.57,5899.61,Lima,2,TECNICO
315,200904,1,PROPIA,46,01/12/2003,70,12,5500,53306.34,14591.27,Lima,1,PROFESIONAL
316,200904,1,FAMILIAR,36,01/03/2002,0,12,2000,0,7273.62,Lima,0,PROFESIONAL
317,200904,1,FAMILIAR,24,01/06/2003,0,12,4900,935.59,0,Lima,0,TECNICO
318,200904,1,FAMILIAR,46,01/03/2004,21,4,6500,13150,44197.31,Lambayeque,0,PROFESIONAL
319,200904,1,FAMILIAR,31,01/09/2003,0,12,2681,7042.46,4265.38,Lima,3,TECNICO
320,200904,1,FAMILIAR,24,01/06/2005,10,12,1477,2292.39,0,Lima,1,PROFESIONAL
321,200904,0,FAMILIAR,34,01/11/2004,35,12,1500,1084.9,2382.04,Lima,0,PROFESIONAL
322,200904,1,FAMILIAR,29,06/06/2006,7,2,7073,8120,16369.69,Lambayeque,0,PROFESIONAL
323,200904,1,FAMILIAR,40,01/02/2002,15,12,1000,222.68,0,Lima,0,PROFESIONAL
324,200904,1,FAMILIAR,32,01/02/1996,0,12,4000,3318.67,17258.47,Lima,1,PROFESIONAL
325,200904,1,PROPIA,32,01/01/2007,0,11,1185.65,0,11320.96,Lima,0,EDUCACION BASICA
326,200904,1,FAMILIAR,27,01/02/2003,11,12,2650,2432.46,1806.58,Lima,0,TECNICO
327,200904,1,PROPIA,53,01/01/1981,113,4,9208,33369.67,55665.36,Lima,0,PROFESIONAL
328,200904,1,PROPIA,34,01/11/2006,16,12,3500,1966.36,3004.04,Ica,0,PROFESIONAL
329,200904,0,FAMILIAR,38,01/06/2005,29,12,13400,26100,0,Lima,0,PROFESIONAL
330,200904,0,FAMILIAR,44,01/01/2007,113,12,14583,105300,57094.38,Piura,0,PROFESIONAL
331,200904,0,FAMILIAR,21,01/10/2007,0,12,2100,0,6294.66,Lima,0,SUPERIOR
332,200904,0,PROPIA,39,01/05/2005,116,12,10000,64674.15,57094.38,Lima,1,PROFESIONAL
333,200904,0,FAMILIAR,49,01/07/1994,58,12,4600,1179.74,1120.62,Lima,2,PROFESIONAL
334,200904,0,PROPIA,58,01/02/1980,59,12,8257,8866.16,2820.95,Lima,0,PROFESIONAL
335,200904,0,PROPIA,42,01/09/2005,115,8,2555,30749.13,57094.38,Ancash,0,PROFESIONAL
336,200904,1,PROPIA,53,01/11/1994,108,12,23163.6,111711.6,0,Lima,1,PROFESIONAL
337,200904,1,FAMILIAR,32,01/12/2006,0,12,1200,0,3817.92,Lima,0,TECNICO
338,200904,1,PROPIA,21,01/06/2006,0,12,1100,2195.54,2070.57,La Libertad,2,TECNICO
339,200904,1,FAMILIAR,40,01/07/2006,44,10,15600,6768.86,1488.41,Lima,2,PROFESIONAL
340,200904,1,FAMILIAR,38,01/07/2005,0,12,2000,0,0,Lima,2,TECNICO
341,200904,0,FAMILIAR,41,01/05/2004,27,12,2500,6151.97,0,Lima,1,TECNICO
342,200904,0,FAMILIAR,29,01/04/2004,0,12,5500,32762.78,0,Lima,0,PROFESIONAL
343,200904,0,PROPIA,47,01/03/2006,18,12,4200,3419,38913.17,Arequipa,0,SUPERIOR
344,200904,1,FAMILIAR,40,01/08/2003,0,12,4500,934.28,0,Callao,0,PROFESIONAL
345,200904,1,PROPIA,50,01/12/2006,11,12,2247,1100,1100.97,Cajamarca,0,TECNICO
346,200904,1,FAMILIAR,25,02/04/2007,17,8,6325,5775,3080.69,Lima,0,PROFESIONAL
347,200904,1,FAMILIAR,26,01/08/2005,23,12,5145,1118.93,496.12,Cajamarca,0,PROFESIONAL
348,200904,0,FAMILIAR,39,01/01/2003,0,11,2800,0,57094.38,Ayacucho,0,PROFESIONAL
349,200904,1,FAMILIAR,33,03/01/2005,40,12,1555.51,650,4895.56,Ancash,1,TECNICO
350,200904,1,PROPIA,57,01/01/1992,90,12,8018,57872.2,29037.67,Cuzco,1,PROFESIONAL
351,200904,0,PROPIA,63,01/11/1972,108,12,11961,38420.19,0,Arequipa,0,PROFESIONAL
352,200904,1,FAMILIAR,49,01/01/2007,13,8,2898,7417.86,3983.19,Lima,1,PROFESIONAL
353,200904,1,ALQUILADA,21,01/01/2007,0,12,1200,0,2153.03,Lima,0,TECNICO
354,200904,1,FAMILIAR,36,01/04/2008,0,12,1263.82,0,2055.64,Lima,0,PROFESIONAL
355,200904,1,PROPIA,47,01/03/2006,6,12,1300,9844,1861.55,Lima,0,PROFESIONAL
356,200904,0,FAMILIAR,47,02/10/2000,46,12,1045.62,21065,242.74,Lima,0,SUPERIOR
357,200904,1,FAMILIAR,28,15/05/2006,0,12,1668.98,0,5094.32,Callao,0,TECNICO
358,200904,0,PROPIA,38,01/02/2005,115,12,17500,91658.9,17697.23,Lima,1,PROFESIONAL
359,200904,1,FAMILIAR,49,01/10/2003,91,11,16250,84380.4,57094.38,Lima,1,PROFESIONAL
360,200904,1,FAMILIAR,28,01/05/2002,9,12,2100,4269.24,1831.8,Lima,0,TECNICO
361,200904,1,FAMILIAR,26,01/12/2005,0,12,2000,3091.04,2875.35,Lima,0,PROFESIONAL
362,200904,1,FAMILIAR,55,01/01/1973,51,12,5250,12619.14,8437.59,Lima,0,PROFESIONAL
363,200904,1,FAMILIAR,49,01/02/2005,0,12,7000,12440.84,0,Lima,0,PROFESIONAL
364,200904,0,FAMILIAR,32,01/01/1997,45,0,13000,730.92,0,Lima,0,PROFESIONAL
365,200904,1,FAMILIAR,33,01/03/2005,7,12,4000,83.3,413.5,La Libertad,0,PROFESIONAL
366,200904,1,FAMILIAR,31,01/02/2002,61,11,2100,2325,161.29,Lima,1,PROFESIONAL
367,200904,0,FAMILIAR,50,17/07/2001,0,12,2923.86,6493.25,9434.02,Callao,1,TECNICO
368,200904,1,FAMILIAR,32,01/06/2002,36,1,2000,3039.92,0,Lima,0,TECNICO
369,200904,1,PROPIA,45,01/04/2005,111,12,8000,117885.81,15301.72,Lima,0,PROFESIONAL
370,200904,1,FAMILIAR,29,01/09/2007,14,12,2500,6000,7899.06,Moquegua,3,PROFESIONAL
371,200904,0,FAMILIAR,41,01/11/1999,72,12,3500,744.9,11036.44,Arequipa,0,EDUCACION BASICA
372,200904,1,FAMILIAR,29,01/06/2002,0,12,755.8,10150.22,5131.5,Lima,1,TECNICO
373,200904,1,FAMILIAR,33,01/12/2002,48,12,2817,10800,38.71,San Martin,1,SUPERIOR
374,200904,1,FAMILIAR,27,01/10/2003,0,12,2800,0,0,Lima,0,PROFESIONAL
375,200904,1,FAMILIAR,64,01/01/2000,0,10,415,0,3893.91,Callao,0,TECNICO
376,200904,1,PROPIA,49,12/11/2007,0,12,2029.52,0,7719.5,Lima,0,TECNICO
377,200904,0,FAMILIAR,29,01/03/2005,57,2,2111,7442.55,206.86,Lima,1,SUPERIOR
378,200904,0,FAMILIAR,39,01/03/1993,21,0,9055,121335.08,1857.24,Lima,0,PROFESIONAL
379,200904,1,FAMILIAR,22,01/11/2005,0,12,1050,0,3639.89,La Libertad,0,TECNICO
380,200904,1,FAMILIAR,29,01/07/2008,25,0,813,2200,0,Lima,1,PROFESIONAL
381,200904,1,PROPIA,33,01/11/2006,7,12,2000,3898.3,2038.87,Lima,2,TECNICO
382,200904,1,PROPIA,61,01/10/1994,64,12,12000,29847.59,2867.61,La Libertad,0,PROFESIONAL
383,200904,1,FAMILIAR,31,01/01/1999,0,12,1000,1.59,0,Piura,0,PROFESIONAL
384,200904,1,FAMILIAR,50,01/05/1997,0,11,2509,555.3,0,Lima,2,PROFESIONAL
385,200904,0,PROPIA,40,01/04/2001,59,0,27214,121543.4,0,Lima,1,PROFESIONAL
386,200904,0,FAMILIAR,34,01/06/1997,93,12,3250,2866.58,105.2,Lima,1,PROFESIONAL
387,200904,1,FAMILIAR,28,01/01/2003,59,12,2700,1085,315.23,Lima,4,PROFESIONAL
388,200904,1,PROPIA,64,01/05/2003,100,12,28500,121543.4,22081.49,Lima,2,PROFESIONAL
389,200904,1,PROPIA,22,01/06/2005,38,12,1314.93,1225,5427.41,Ica,1,PROFESIONAL
390,200904,1,FAMILIAR,60,01/01/2000,47,12,30000,71563.76,13734.46,Lima,0,SIN EDUCACION
391,200904,1,FAMILIAR,29,01/12/2003,13,12,3500,12966.35,0,Lima,0,PROFESIONAL
392,200904,0,PROPIA,41,01/08/2002,100,12,11755,36740,1677.43,La Libertad,0,PROFESIONAL
393,200904,1,FAMILIAR,36,01/07/2006,0,12,952.46,13238.75,957.27,La Libertad,1,TECNICO
394,200904,0,FAMILIAR,63,01/02/1992,99,12,9880.73,32416.61,8643.58,Moquegua,0,PROFESIONAL
395,200904,0,PROPIA,49,01/12/1981,100,0,2760,42826.51,696.77,La Libertad,1,PROFESIONAL
396,200904,1,FAMILIAR,27,01/01/2008,10,12,2200,15020,6870.73,Lima,1,PROFESIONAL
397,200904,1,PROPIA,46,01/09/2002,30,12,2576.76,3596.17,1524.62,Ica,1,PROFESIONAL
398,200904,1,FAMILIAR,26,07/07/2004,11,12,897.14,2756.5,598.76,Lima,0,TECNICO
399,200904,0,FAMILIAR,33,01/04/2008,92,12,8400,19190,42.35,Lima,1,PROFESIONAL
400,200904,1,FAMILIAR,27,14/04/2007,7,11,814,500,1789.34,Ica,0,TECNICO
401,200904,1,FAMILIAR,26,12/12/2006,0,12,1733.39,0,3225.01,Ucayali,1,PROFESIONAL
402,200904,1,FAMILIAR,30,01/12/2004,6,12,3289.5,5250,16115.43,Lima,4,PROFESIONAL
403,200904,0,PROPIA,54,01/07/1991,104,12,13000,58300,47241.91,Lima,1,PROFESIONAL
404,200904,1,FAMILIAR,39,01/08/2006,110,12,1085.93,2372.55,5581.16,Cuzco,0,PROFESIONAL
405,200904,1,PROPIA,39,01/08/2004,0,12,2010,1594,8656.77,Ica,0,EDUCACION BASICA
406,200905,1,FAMILIAR,51,13/04/2007,0,11,1413.96,0,8524.23,Ucayali,0,TECNICO
407,200905,0,FAMILIAR,25,01/02/2005,17,12,2900,2965.27,1732.34,La Libertad,0,PROFESIONAL
408,200905,1,PROPIA,47,02/12/2006,0,5,15000,9339.57,0,Lambayeque,0,SUPERIOR
409,200905,1,FAMILIAR,25,01/04/2007,0,12,1800,1050,0,Lima,0,TECNICO
410,200905,1,FAMILIAR,30,01/08/2006,9,0,2300,9558.82,467.19,Lambayeque,1,PROFESIONAL
411,200905,1,FAMILIAR,50,01/06/2005,0,10,1600,0,3539.43,Tumbes,0,TECNICO
412,200905,1,FAMILIAR,53,01/06/2001,0,12,2400,0,19459.03,Piura,0,TECNICO
413,200905,1,FAMILIAR,37,01/01/1986,37,12,4500,4690,689.31,Ancash,2,PROFESIONAL
414,200905,0,FAMILIAR,26,01/10/2002,0,12,3000,2779.74,1815.53,Lima,0,PROFESIONAL
415,200905,0,FAMILIAR,34,01/10/2004,0,12,1631.14,5180,0,Arequipa,0,TECNICO
416,200905,1,FAMILIAR,31,01/12/2003,0,12,1000,1682.07,2042.74,Lima,1,TECNICO
417,200905,1,PROPIA,28,01/02/1999,45,12,5070,36298.56,2776.37,Lima,0,PROFESIONAL
418,200905,1,PROPIA,30,01/02/2003,31,12,752,5580.75,429.59,Lima,1,PROFESIONAL
419,200905,0,PROPIA,32,01/05/2002,13,12,1500,0,2755.36,Lima,1,TECNICO
420,200905,0,PROPIA,43,01/01/2004,108,12,5462,67698.6,6476.16,Lima,0,PROFESIONAL
421,200905,0,FAMILIAR,54,01/01/2000,0,12,13500,59788.97,0,Lima,0,PROFESIONAL
422,200905,0,FAMILIAR,34,01/03/2002,61,12,2200,16100,3035.83,Lima,0,PROFESIONAL
423,200905,1,PROPIA,30,01/06/2005,0,12,2000,1856.28,8913.22,Piura,0,PROFESIONAL
424,200905,1,PROPIA,40,21/06/2006,0,12,1433.08,0,4312.16,Huanuco,0,TECNICO
425,200905,1,FAMILIAR,23,01/08/2005,0,12,1404.54,3021.95,0,Lima,2,TECNICO
426,200905,1,FAMILIAR,24,01/11/2006,20,12,4500,10352.8,0,Callao,3,SUPERIOR
427,200905,1,FAMILIAR,35,01/06/2000,98,12,6800,25039.32,15634.43,Lima,1,PROFESIONAL
428,200905,1,PROPIA,49,24/07/2007,0,12,5556.01,0,17021.19,Ucayali,0,TECNICO
429,200905,0,FAMILIAR,42,01/08/2005,13,11,2850,1433.22,438.09,Lima,0,PROFESIONAL
430,200905,0,FAMILIAR,31,01/02/2000,52,12,3960,3141.34,1433.7,Lima,0,PROFESIONAL
431,200905,1,FAMILIAR,38,01/05/2002,0,0,3000,1030.66,1468.68,Lambayeque,0,EDUCACION BASICA
432,200905,0,PROPIA,51,01/01/2008,116,12,5600,25728.64,4389.65,Lima,0,PROFESIONAL
433,200905,0,FAMILIAR,23,15/06/2007,0,12,1185.05,0,4336.36,Puno,0,TECNICO
434,200905,1,FAMILIAR,37,01/10/2003,0,6,1698,0,7143.41,Ancash,0,EDUCACION BASICA
435,200905,1,FAMILIAR,30,01/03/2006,26,12,1400,4440,15995.86,Lambayeque,0,PROFESIONAL
436,200905,1,FAMILIAR,29,01/01/2000,21,12,8900,16973.66,1746.81,Lima,2,PROFESIONAL
437,200905,1,FAMILIAR,21,01/09/2006,11,12,2100,1500,3039.06,Lima,2,SUPERIOR
438,200905,1,FAMILIAR,27,22/12/2006,0,12,781.4,0,0,Ancash,0,EDUCACION BASICA
439,200905,1,FAMILIAR,24,01/07/2007,0,12,1259.24,0,4358.34,Pasco,0,TECNICO
440,200905,1,FAMILIAR,45,01/01/2005,105,12,2000,1500,9256.54,Lima,0,PROFESIONAL
441,200905,0,FAMILIAR,64,01/01/2000,87,12,30000,2842.94,0,Lima,0,SIN EDUCACION
442,200905,1,FAMILIAR,25,01/05/2007,0,12,1149.05,0,3219.85,Lima,0,PROFESIONAL
443,200905,1,FAMILIAR,63,01/12/2004,0,12,1036,4375.18,0,Lima,0,PROFESIONAL
444,200905,1,FAMILIAR,40,01/09/1999,31,12,2800,45897.03,19675.7,Lima,1,PROFESIONAL
445,200905,1,FAMILIAR,46,01/05/2002,12,12,1280,8465,2646.73,La Libertad,0,TECNICO
446,200905,0,FAMILIAR,35,01/02/2005,75,12,3091,18480.75,3059.23,Lima,1,PROFESIONAL
447,200905,1,FAMILIAR,24,01/01/2007,0,12,780,1200,1760.7,Lima,1,TECNICO
448,200905,1,FAMILIAR,43,01/02/1986,114,12,4400,9300,147.95,Lima,1,SIN EDUCACION
449,200905,1,FAMILIAR,34,01/10/2001,7,12,1500,8031.71,2468.18,Lima,1,TECNICO
450,200905,1,FAMILIAR,42,01/02/2002,70,12,2500,14620.24,2094.93,Lambayeque,0,PROFESIONAL
451,200905,0,FAMILIAR,34,01/11/2002,18,12,1400,27093.6,1437.03,Ica,0,TECNICO
452,200905,1,PROPIA,39,01/01/2005,35,12,3500,19800,57094.38,Lima,0,PROFESIONAL
453,200905,1,PROPIA,46,01/10/1999,35,9,30000,4040.64,657.02,Ucayali,1,TECNICO
454,200905,1,FAMILIAR,32,01/01/2005,8,12,1538.3,500,4263.31,Junin,0,TECNICO
455,200905,1,FAMILIAR,45,01/04/1996,0,12,2200,7050,2279.05,Lima,0,PROFESIONAL
456,200905,1,FAMILIAR,45,01/06/2006,9,12,2227.3,1430,1712.07,Callao,0,TECNICO
457,200905,1,FAMILIAR,37,03/01/2007,0,12,1061.08,0,2122.3,Piura,0,TECNICO
458,200905,1,PROPIA,40,01/04/2004,19,12,14000,38575,57094.38,Lima,1,PROFESIONAL
459,200905,1,FAMILIAR,53,01/03/2007,0,12,4500,10431.3,0,Lima,0,PROFESIONAL
460,200905,1,FAMILIAR,37,01/05/2006,0,12,1148.08,0,4652.42,Lima,0,TECNICO
461,200905,1,FAMILIAR,28,01/03/2001,8,12,6657.3,4103.98,0,Lima,1,TECNICO
462,200905,0,FAMILIAR,39,01/07/2005,0,12,3100,24832.85,0,Lima,0,PROFESIONAL
463,200905,1,FAMILIAR,35,01/06/2005,0,12,12408.03,0,0,Cajamarca,0,PROFESIONAL
464,200905,1,FAMILIAR,36,01/02/2008,1,12,2000,8289.55,255.59,Lima,1,PROFESIONAL
465,200905,1,FAMILIAR,23,01/08/2006,23,12,3068.75,12952,12630.44,Lima,3,PROFESIONAL
466,200905,0,FAMILIAR,46,01/07/2005,0,12,5500,0,0,Lima,0,PROFESIONAL
467,200905,0,FAMILIAR,47,01/01/1997,106,12,9000,36240,0,Lima,1,PROFESIONAL
468,200905,1,FAMILIAR,28,01/09/2004,34,12,9879.25,11505,10548.23,Tacna,3,TECNICO
469,200905,1,FAMILIAR,51,01/11/2003,0,12,895.12,1200,4299.05,Lima,0,TECNICO
470,200905,1,FAMILIAR,22,21/05/2007,0,12,998.72,0,3713.16,Lima,0,PROFESIONAL
471,200905,1,FAMILIAR,26,01/09/2006,21,12,2343.24,871.04,17860.58,Lima,0,PROFESIONAL
472,200905,1,PROPIA,39,01/10/2003,5,12,2046,604.31,518.23,La Libertad,0,TECNICO
473,200905,1,FAMILIAR,30,01/02/2003,21,12,1000,1837,1384.04,Lima,0,TECNICO
474,200905,0,FAMILIAR,31,01/01/2005,10,12,937.67,2200,3384.88,Lima,0,TECNICO
475,200905,1,FAMILIAR,35,01/04/2007,63,12,2500,7575,2511.05,Lambayeque,1,PROFESIONAL
476,200905,1,FAMILIAR,39,01/09/2003,6,12,2581,15840,5866.94,Lambayeque,2,PROFESIONAL
477,200905,0,FAMILIAR,23,01/03/2006,7,12,2100,1200,1412.51,Lima,1,PROFESIONAL
478,200905,1,PROPIA,37,01/09/2003,18,12,2200,2048.47,1222.22,Ayacucho,0,PROFESIONAL
479,200905,1,FAMILIAR,59,01/05/2005,0,12,2800,0,0,Arequipa,2,PROFESIONAL
480,200905,0,PROPIA,38,01/04/2002,58,12,8000,0,389.49,Lima,0,PROFESIONAL
481,200905,0,FAMILIAR,29,01/01/2005,24,12,1604.5,2199,0,Lima,0,TECNICO
482,200905,1,FAMILIAR,31,01/09/2003,20,12,1300,1455.16,489.73,Lima,1,PROFESIONAL
483,200905,1,PROPIA,29,13/07/2007,41,11,5436.73,28584.76,1543.44,Lima,1,PROFESIONAL
484,200905,0,PROPIA,52,01/02/1982,84,0,8200,0,0,Lima,0,PROFESIONAL
485,200905,0,PROPIA,41,01/07/2006,0,12,950,0,4444.3,Piura,0,TECNICO
486,200905,0,OTRAS,55,14/01/2006,0,12,2372.72,0,5841.2,Junin,0,TECNICO
487,200905,1,FAMILIAR,27,01/04/2005,14,12,593.57,600,1530.53,Lima,1,TECNICO
488,200905,1,FAMILIAR,46,01/04/2006,16,12,1200,2550,5273.24,Lima,1,TECNICO
489,200905,1,PROPIA,46,01/03/2004,10,0,7000,13177.59,0,Lima,0,PROFESIONAL
490,200905,1,FAMILIAR,35,01/06/2004,18,0,30000,51738.4,13728.13,La Libertad,2,PROFESIONAL
491,200905,1,FAMILIAR,29,01/01/2004,0,12,9836,0,7723.33,Lima,0,TECNICO
492,200905,1,FAMILIAR,46,06/06/2006,0,12,5169.99,11400,11347.31,Lima,0,PROFESIONAL
493,200905,0,FAMILIAR,40,01/07/2005,0,12,3000,5830,0,Callao,0,PROFESIONAL
494,200905,1,FAMILIAR,22,01/03/2006,0,12,858.48,0,3868.01,Lima,0,TECNICO
495,200905,1,FAMILIAR,38,02/02/2007,118,9,7500,33319.05,57094.38,Lima,1,PROFESIONAL
496,200905,1,FAMILIAR,34,01/03/1992,82,12,3084,6524.54,443.93,Lima,2,PROFESIONAL
497,200905,1,FAMILIAR,44,01/08/2004,40,12,5579.12,17500,2025.81,Junin,0,PROFESIONAL
498,200905,1,PROPIA,40,01/08/2006,11,12,1145.77,1500,301.28,Junin,1,TECNICO
499,200906,1,PROPIA,46,01/01/1999,43,12,910.09,5220,5929.09,Lambayeque,0,TECNICO
500,200906,1,FAMILIAR,63,01/01/2001,103,12,2100,121543.4,57094.38,Lima,1,PROFESIONAL
501,200906,1,FAMILIAR,29,01/05/2004,76,0,12874.68,8722.62,0,Lima,0,PROFESIONAL
502,200906,1,FAMILIAR,27,10/02/2007,0,12,1149.58,0,1587.95,Ucayali,0,TECNICO
503,200906,1,FAMILIAR,32,01/06/2006,54,12,1900,1400,7697.86,Lima,1,TECNICO
504,200906,1,FAMILIAR,46,01/10/2005,0,12,951.57,0,1987.79,Pasco,0,EDUCACION BASICA
505,200906,1,FAMILIAR,30,01/06/2001,0,4,893,0,16688.71,Ancash,2,PROFESIONAL
506,200906,0,PROPIA,30,01/03/2005,11,12,2750,2707.1,3109.59,La Libertad,0,PROFESIONAL
507,200906,1,FAMILIAR,29,01/04/2001,16,0,2660,10324.06,484.68,Lima,1,PROFESIONAL
508,200906,0,PROPIA,48,01/07/1980,37,12,3039,4292.4,5677.42,Ancash,1,SUPERIOR
509,200906,1,FAMILIAR,31,01/01/2004,0,12,2052.3,1991.77,3570.59,Loreto,1,PROFESIONAL
510,200906,1,FAMILIAR,34,01/08/2001,48,12,2400,7691.56,3108.69,Lima,1,PROFESIONAL
511,200906,1,FAMILIAR,23,01/01/2006,0,12,1449.06,2657.79,0,Lima,0,TECNICO
512,200906,1,FAMILIAR,26,01/07/2001,21,12,1772.94,7458.38,445.35,Ica,0,TECNICO
513,200906,1,FAMILIAR,31,01/09/2005,9,0,2270,11616.56,0,Lima,0,PROFESIONAL
514,200906,1,PROPIA,38,01/02/2006,15,12,3000,64062.98,23672.82,Lima,1,PROFESIONAL
515,200906,1,PROPIA,46,01/08/1997,108,12,5500,29433.87,0,Lima,3,PROFESIONAL
516,200906,0,FAMILIAR,24,06/02/2007,15,12,1315.87,0,0,Lima,0,PROFESIONAL
517,200906,1,FAMILIAR,24,01/08/2004,0,12,1170.93,3630.92,2673.7,Lima,1,TECNICO
518,200906,1,PROPIA,32,01/11/2005,0,12,3004.75,0,19911.69,Piura,1,TECNICO
