ANIO,Mes,Semana,TIPO,CADENA,TIENDA_CLIENTE,TIENDA_NOMBRECRONOGRAMA,MODELO_NOMBRECLIENTE,Modelo Corto,SAP,Vta_Unid,PVP,Venta_Soles,CLIENTE
2024,Enero,W001,PISO,OECHSLE,OEC119,OECHSLE CHICLAYO,CONGELADOR CI-220BL,CI-220BL,10009699,1,949,949,OECHSLE
2024,Enero,W001,PISO,OECHSLE,OEC119,OECHSLE CHICLAYO,COCINA FLORENCIA ZAFIRO CROMA,Florencia,30000845,1,1329,1329,OECHSLE
2024,Enero,W001,PISO,OECHSLE,OEC119,OECHSLE CHICLAYO,COCINA INDURAMA CORUÑA QZ CROMA,Coruña,30001098,1,899,899,OECHSLE
2024,Enero,W001,PISO,OECHSLE,OEC119,OECHSLE CHICLAYO,REFRIGERADORA RI-359,RI-359,10008999,3,932,2797,OECHSLE
2024,Enero,W001,PISO,OECHSLE,OEC119,OECHSLE CHICLAYO,CONGELADOR CI-320BL,CI-320BL,10008728,1,1199,1199,OECHSLE
2024,Enero,W001,PISO,OECHSLE,OEC119,OECHSLE CHICLAYO,COCINA MATISSE GRIS,Matisse,10008813,2,699,1398,OECHSLE
2024,Enero,W001,PISO,OECHSLE,OEC119,OECHSLE CHICLAYO,COCINA CIRELLA ZAFIRO CROMA,Cirella,30000837,1,1499,1499,OECHSLE
2024,Enero,W001,PISO,OECHSLE,OEC119,OECHSLE CHICLAYO,REFRIGERADORA RI-389D,RI-389D,10008597,1,1299,1299,OECHSLE
2024,Enero,W001,PISO,OECHSLE,OEC119,OECHSLE CHICLAYO,CONGELADOR CI-420BL,CI-420BL,10010070,1,1500,1500,OECHSLE
2024,Enero,W001,PISO,OECHSLE,OEC119,OECHSLE CHICLAYO,RI-289D,RI-289D,10014231,1,848,848,OECHSLE
2024,Enero,W001,PISO,OECHSLE,OEC119,OECHSLE CHICLAYO,Cocina Indurama Parma Zafiro Croma 6 Q.,Parma,30000787,1,1299,1299,OECHSLE
2024,Enero,W001,PISO,OECHSLE,OEC119,OECHSLE CHICLAYO,REFRIGERADORA RI-788D CROMA,RI-788D,10008888,2,1849,3698,OECHSLE
2024,Enero,W001,PISO,OECHSLE,OEC120,OECHSLE CAJAMARCA,REFRIGERADORA RI-788D CROMA,RI-788D,10008888,1,1849,1849,OECHSLE
2024,Enero,W001,PISO,OECHSLE,OEC120,OECHSLE CAJAMARCA,REFRIGERADORA RI-359,RI-359,10008999,1,899,899,OECHSLE
2024,Enero,W001,PISO,OECHSLE,OEC120,OECHSLE CAJAMARCA,COCINA IBIZA ZAFIRO CROMA,Ibiza,30000839,1,1800,1800,OECHSLE
2024,Enero,W001,PISO,OECHSLE,OEC120,OECHSLE CAJAMARCA,RI-289D,RI-289D,10014231,4,786,3146,OECHSLE
2024,Enero,W001,PISO,OECHSLE,OEC129,OECHSLE HUANUCO,COCINA GRANADA ZAFIRO CROMA,Granada,30001053,1,1297,1297,OECHSLE
2024,Enero,W001,PISO,OECHSLE,OEC129,OECHSLE HUANUCO,CONGELADOR CI-320GR,CI-320CR,10008729,1,1533,1533,OECHSLE
2024,Enero,W001,PISO,OECHSLE,OEC129,OECHSLE HUANUCO,REFRIGERADORA RI-359,RI-359,10008999,2,1061,2122,OECHSLE
2024,Enero,W001,PISO,OECHSLE,OEC129,OECHSLE HUANUCO,RI-289D,RI-289D,10014231,1,943,943,OECHSLE
2024,Enero,W001,PISO,OECHSLE,OEC129,OECHSLE HUANUCO,COCINA INDURAMA FONTANA GRIS,Fontana,10008540,1,660,660,OECHSLE
2024,Enero,W001,PISO,OECHSLE,OEC129,OECHSLE HUANUCO,FRIGOBAR RI-159 CROMA,RI-159CR,10008535,2,736,1473,OECHSLE
2024,Enero,W001,PISO,OECHSLE,OEC129,OECHSLE HUANUCO,REFRIGERADORA RI-788D CROMA,RI-788D,10008888,1,2182,2182,OECHSLE
2024,Enero,W001,PISO,OECHSLE,OEC129,OECHSLE HUANUCO,COCINA IBIZA ZAFIRO CROMA,Ibiza,30000839,1,2123,2123,OECHSLE
2024,Enero,W001,PISO,OECHSLE,OEC129,OECHSLE HUANUCO,COCINA INDURAMA CORUÑA QZ CROMA,Coruña,30001098,1,1061,1061,OECHSLE
2024,Enero,W001,PISO,OECHSLE,OEC129,OECHSLE HUANUCO,COCINA MATISSE GRIS,Matisse,10008813,1,825,825,OECHSLE
2024,Enero,W001,PISO,OECHSLE,OEC129,OECHSLE HUANUCO,SECADORA SEC-6BL,SEC 6BL,10008546,1,825,825,OECHSLE
2024,Enero,W001,PISO,OECHSLE,OEC129,OECHSLE HUANUCO,Cocina Indurama Parma Zafiro Croma 6 Q.,Parma,30000787,1,1533,1533,OECHSLE
2024,Enero,W001,PISO,OECHSLE,OEC130,OECHSLE PUCALLPA,RI-769 No Frost Croma 428 L,RI-769,10008522,2,1858,3715,OECHSLE
2024,Enero,W001,PISO,OECHSLE,OEC130,OECHSLE PUCALLPA,Cocina Indurama Parma Zafiro Croma 6 Q.,Parma,30000787,1,1533,1533,OECHSLE
2024,Enero,W001,PISO,OECHSLE,OEC130,OECHSLE PUCALLPA,CONGELADOR CI-320GR,CI-320CR,10008729,1,1533,1533,OECHSLE
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-PLACITA,PLAZA VEA LA PLACITA,INDURAMA-COCINA-VERCELLI-ZAFIRO,Vercelli,30000923,1,1499,1499,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-SANTA-CLARA,PLAZA VEA SANTA CLARA P126,INDURAMA-COCINA-ROMA-ZAFIRO,Roma,30000794,1,1849,1849,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-PURUCHUCO,PLAZA VEA PURUCHUCO,INDURAMA-COCINA-VIENA-CROMA-4H,Viena,30001101,1,929,929,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-HUANCAYO,PLAZA VEA HUANCAYO P115,COCINA-GRANADA-ZAFIRO-TLL-CROMA,Granada,30001053,3,1099,3297,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-LA-CURVA,PLAZA VEA LA CURVA,INDURAMA-CAMP-CEI-60CR-CEI-602CRP,CEI-60CR,10008495,1,299,299,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-SUCRE,PLAZA VEA SUCRE,INDURAMA-CONGELADOR-CI-320BL,CI-320BL,10008728,3,999,2997,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-BARRANCA,PLAZA VEA BARRANCA,INDURAMA-REFRIGERADORA-RI-788D,RI-788D,10008888,2,2099,4198,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-CHICLAYO-MALL,PLAZA VEA CHICLAYO MALL,INDURAMA-CAMP-CEI-90-CROMA-CEI-902CRP,CEI-90CR,10008496,1,399,399,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-SANTA-CLARA,PLAZA VEA SANTA CLARA P126,INDURAMA-COCINA-VERCELLI-ZAFIRO,Vercelli,30000923,1,1499,1499,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-CERES,PLAZA VEA CERES P112,INDURAMA-COC-EMP-4H-NEGR-EGI-604VDEG-WEB,EGI-604VD,10008498,1,599,599,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,PVEA-MOQUEGUA,PLAZA VEA MOQUEGUA,INDURAMA-REFRIGERADORA-RI-788D,RI-788D,10008888,1,2099,2099,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,PVO-PLAZA-VEA-PUCALLPA,PLAZA VEA PUCALLPA,COCINA-INDURAMA-FONTANA-GRIS,Fontana,10008540,1,660,660,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-PUENTE-PIEDRA,PLAZA VEA PUENTE PIEDRA P119,INDURAMA-REFRIGERADORA-RI-389D,RI-389D,10008597,3,1232,3697,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-LA-CURVA,PLAZA VEA LA CURVA,CAMPANA-EXTRACTORA-CEI-902NE,CEI-902NE,10008751,1,349,349,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-EL-AGUSTINO,PLAZA VEA EL AGUSTINO,COCINA-INDURAMA-FONTANA-GRIS,Fontana,10008540,1,559,559,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-HUANCAYO,PLAZA VEA HUANCAYO P115,INDURAMA-COCINA-OLVERA-QZ-CROMA-4H,Olvera,30001135,2,949,1898,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-PUNO,PLAZA VEA PUNO P172,CAMPANA-EXTRACTORA-CEI-602NE,CEI-602NE,10008750,2,249,498,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-LA-BOLICHERA,PLAZA VEA BOLICHERA P080,COCINA-INDURAMA-PARMA-ZAFIRO-CROMA,Parma,30000787,1,1299,1299,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-COLONIAL,PLAZA VEA COLONIAL P135,INDURAMA-COCINA-VIENA-CROMA-4H,Viena,30001101,1,929,929,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-RIMAC-ALCAZAR,PLAZA VEA RIMAC P203,INDURAMA-CAMP-CEI-60CR-CEI-602CRP,CEI-60CR,10008495,1,299,299,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-PUNO,PLAZA VEA PUNO P172,INDURAMA-REFRIGERADORA-RI-389D,RI-389D,10008597,1,1299,1299,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-JULIACA,PLAZA VEA JULIACA P147,INDURAMA-COCINA-VIENA-CROMA-4H,Viena,30001101,1,929,929,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-LURIN,PLAZA VEA LURIN P202,COCINA-INDURAMA-PARMA-ZAFIRO-CROMA,Parma,30000787,1,1299,1299,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-CHINCHA,PLAZA VEA CHINCHA P142,INDURAMA-REFRIGERADORA-RI-359,RI-359,10008999,3,1099,3297,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-GUARDIA-CIVIL,PLAZA VEA GUARDIA CIVIL P133,INDURAMA-REFRIGERADORA-RI-788D,RI-788D,10008888,2,2099,4198,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-SANTA-CLARA,PLAZA VEA SANTA CLARA P126,INDURAMA-REFRIGERADORA-RI-289D,RI-289D,10014231,1,849,849,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-HUANCAYO,PLAZA VEA HUANCAYO P115,INDURAMA-CAMP-CEI-90-CROMA-CEI-902CRP,CEI-90CR,10008496,1,399,399,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-PIURA,PLAZA VEA PIURA REAL PLAZA P145,CAMPANA-EXTRACTORA-CEI-902NE,CEI-902NE,10008751,1,349,349,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-TALARA,PLAZA VEA TALARA P177,INDURAMA-CONGELADOR-CI-320BL,CI-320BL,10008728,1,999,999,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-CUSCO-ARSOBIZPO,PLAZA VEA CUSCO,INDURAMA-REFRIGERADORA-RI-788D,RI-788D,10008888,2,2099,4198,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-CHIMBOTE,PLAZA VEA CHIMBOTE P130,INDURAMA-CAMP-CEI-60CR-CEI-602CRP,CEI-60CR,10008495,1,299,299,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,PVO-PLAZA-VEA-HUANUCO,PLAZA VEA HUANUCO P197,INDURAMA-COCINA-ROMA-ZAFIRO,Roma,30000794,1,2182,2182,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-CUSCO-WANCHAQ,PLAZA VEA WANCHAQ,INDURAMA-COCINA-OLVERA-QZ-CROMA-4H,Olvera,30001135,2,799,1598,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-SULLANA,PLAZA VEA SULLANA P192,INDURAMA-REFRIGERADORA-RI-289D,RI-289D,10014231,1,749,749,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-EL-CHACARERO,PLAZA VEA TRUJILLO CHACARERO PORVENIR P123,INDURAMA-REFRIGERADORA-RI-788D,RI-788D,10008888,1,1899,1899,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-CAJAMARCA,PLAZA VEA CAJAMARCA,COCINA-INDURAMA-FONTANA-GRIS,Fontana,10008540,1,559,559,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-LA-BOLICHERA,PLAZA VEA BOLICHERA P080,CAMPANA-EXTRACTORA-CEI-602NE,CEI-602NE,10008750,2,249,498,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-HUANCAYO,PLAZA VEA HUANCAYO P115,INDURAMA-COCINA-VIENA-CROMA-4H,Viena,30001101,1,929,929,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-SJ-LURIGANCHO,PLAZA VEA SJ LURIGANCHO P125,INDURAMA-REFRIGERADORA-RI-788D,RI-788D,10008888,2,2099,4198,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-COMAS,PLAZA VEA COMAS P084,COCINA-INDURAMA-GALICIA-ZAFIRO-CROMA,Galicia,30000789,4,1499,5996,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-JULIACA,PLAZA VEA JULIACA P147,INDURAMA-COCINA-ROMA-ZAFIRO,Roma,30000794,1,1849,1849,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-CHICLAYO-MALL,PLAZA VEA CHICLAYO MALL,COCINA-INDURAMA-PARMA-ZAFIRO-CROMA,Parma,30000787,3,1299,3897,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-SANTA-CLARA,PLAZA VEA SANTA CLARA P126,INDURAMA-REFRIGERADORA-RI-788D,RI-788D,10008888,1,2099,2099,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-HUANCAYO,PLAZA VEA HUANCAYO P115,INDURAMA-REFRIGERADORA-RI-788D,RI-788D,10008888,3,2032,6097,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-EL-AGUSTINO,PLAZA VEA EL AGUSTINO,INDURAMA-REFRIGERADORA-RI-289D,RI-289D,10014231,2,849,1698,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,PVO-PLAZA-VEA-TARAPOTO,PLAZA VEA TARAPOTO,INDURAMA-REFRIGERADORA-RI-788D,RI-788D,10008888,2,2477,4954,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-TACNA,PLAZA VEA TACNA P146,CAMPANA-EXTRACTORA-CEI-602NE,CEI-602NE,10008750,3,249,747,PLAZA VEA
2024,Enero,W001,WEB,PLAZA VEA,SPSA-PVEA-ECOMMERCE,PLAZA VEA ECOMMERCE,CAMPANA-EXTRACTORA-CEI-902NE,CEI-902NE,10008751,6,319,1914,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-CUSCO-ARSOBIZPO,PLAZA VEA CUSCO,COCINA-INDURAMA-GALICIA-ZAFIRO-CROMA,Galicia,30000789,1,1499,1499,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-GRIFO-MEXICO,PLAZA VEA GRIFO MEXICO,CAMPANA-EXTRACTORA-CEI-602NE,CEI-602NE,10008750,2,249,498,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-CHICLAYO,PLAZA VEA CHICLAYO P102,INDURAMA-REFRIGERADORA-RI-359,RI-359,10008999,10,1099,10990,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-TUMBES,PLAZA VEA TUMBES,INDURAMA-CAMP-CEI-60CR-CEI-602CRP,CEI-60CR,10008495,2,299,598,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-TACNA,PLAZA VEA TACNA P146,INDURAMA-COCINA-OLVERA-QZ-CROMA-4H,Olvera,30001135,1,799,799,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-PUENTE-PIEDRA,PLAZA VEA PUENTE PIEDRA P119,INDURAMA-REFRIGERADORA-RI-359,RI-359,10008999,4,1099,4396,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-PRO,PLAZA VEA PRO P114,INDURAMA-REFRIGERADORA-RI-788D,RI-788D,10008888,1,2099,2099,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-COMAS,PLAZA VEA COMAS P084,COCINA-INDURAMA-FONTANA-GRIS,Fontana,10008540,2,559,1118,PLAZA VEA
2024,Enero,W001,WEB,PLAZA VEA,SPSA-PVEA-ECOMMERCE,PLAZA VEA ECOMMERCE,INDURAMA-COCINA-VIENA-CROMA-4H,Viena,30001101,2,829,1658,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-HUARAL,PLAZA VEA HUARAL P201,COCINA-INDURAMA-PARMA-ZAFIRO-CROMA,Parma,30000787,1,1299,1299,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-PUENTE-PIEDRA,PLAZA VEA PUENTE PIEDRA P119,COCINA-INDURAMA-FONTANA-GRIS,Fontana,10008540,2,559,1118,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-CENTRO-CIVICO,PLAZA VEA CENTRO CIVICO P134,COCINA-GRANADA-ZAFIRO-TLL-CROMA,Granada,30001053,1,1099,1099,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-SJ-LURIGANCHO,PLAZA VEA SJ LURIGANCHO P125,INDURAMA-COCINA-OLVERA-QZ-CROMA-4H,Olvera,30001135,2,799,1598,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,PVO-PLAZA-VEA-HUANUCO,PLAZA VEA HUANUCO P197,INDURAMA-REFRIGERADORA-RI-788D,RI-788D,10008888,1,2477,2477,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-EL-AGUSTINO,PLAZA VEA EL AGUSTINO,INDURAMA-REFRIGERADORA-RI-389D,RI-389D,10008597,1,1299,1299,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,PVO-PLAZA-VEA-PUCALLPA,PLAZA VEA PUCALLPA,COCINA-GRANADA-ZAFIRO-TLL-CROMA,Granada,30001053,1,1297,1297,PLAZA VEA
2024,Enero,W001,WEB,PLAZA VEA,SPSA-PVEA-ECOMMERCE,PLAZA VEA ECOMMERCE,INDURAMA-REFRIGERADORA-RI-389D,RI-389D,10008597,4,1099,4396,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-CHIMBOTE,PLAZA VEA CHIMBOTE P130,INDURAMA-REFRIGERADORA-RI-788D,RI-788D,10008888,3,2099,6297,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-CHIMBOTE,PLAZA VEA CHIMBOTE P130,INDURAMA-REFRIGERADORA-RI-359,RI-359,10008999,1,1099,1099,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-HUANCAYO,PLAZA VEA HUANCAYO P115,INDURAMA-COCINA-ROMA-ZAFIRO,Roma,30000794,1,1849,1849,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-AREQUIPA,PLAZA VEA AREQUIPA 1 LA MARINA P104,INDURAMA-CONGELADOR-CI-320BL,CI-320BL,10008728,1,999,999,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-CHICLAYO-MALL,PLAZA VEA CHICLAYO MALL,INDURAMA-COCINA-CORUNA-CROMA-4H,Coruña,30001098,1,899,899,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-CHICLAYO-MALL,PLAZA VEA CHICLAYO MALL,COCINA-GRANADA-ZAFIRO-TLL-CROMA,Granada,30001053,1,1099,1099,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-CHIMBOTE,PLAZA VEA CHIMBOTE P130,REFRIGERADORA-RI-769,RI-769,10008522,1,1569,1569,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,PVO-PLAZA-VEA-JAEN,PLAZA VEA JAEN,COCINA-INDURAMA-FONTANA-GRIS,Fontana,10008540,2,660,1319,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-IZAGUIRRE,PLAZA VEA IZAGUIRRE P117,INDURAMA-REFRIGERADORA-RI-289D,RI-289D,10014231,2,849,1698,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-PAITA,PLAZA VEA PAITA,CAMPANA-EXTRACTORA-CEI-602NE,CEI-602NE,10008750,1,249,249,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-PUENTE-PIEDRA,PLAZA VEA PUENTE PIEDRA P119,INDURAMA-COCINA-VERCELLI-ZAFIRO,Vercelli,30000923,1,1499,1499,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-PRO,PLAZA VEA PRO P114,REFRIGERADORA-RI-769,RI-769,10008522,1,1599,1599,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-SJ-LURIGANCHO,PLAZA VEA SJ LURIGANCHO P125,INDURAMA-REFRIGERADORA-RI-359,RI-359,10008999,1,899,899,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-CHIMBOTE,PLAZA VEA CHIMBOTE P130,COCINA-INDURAMA-FONTANA-GRIS,Fontana,10008540,3,516,1547,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-PUENTE-PIEDRA,PLAZA VEA PUENTE PIEDRA P119,INDURAMA-REFRIGERADORA-RI-289D,RI-289D,10014231,2,849,1698,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-CHICLAYO-MALL,PLAZA VEA CHICLAYO MALL,INDURAMA-COCINA-VIENA-CROMA-4H,Viena,30001101,1,929,929,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-CUSCO-ARSOBIZPO,PLAZA VEA CUSCO,INDURAMA-REFRIGERADORA-RI-359,RI-359,10008999,2,1099,2198,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-PURUCHUCO,PLAZA VEA PURUCHUCO,CAMPANA-EXTRACTORA-CEI-602NE,CEI-602NE,10008750,2,249,498,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-GUARDIA-CIVIL,PLAZA VEA GUARDIA CIVIL P133,INDURAMA-REFRIGERADORA-RI-389D,RI-389D,10008597,1,1299,1299,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-CHICLAYO,PLAZA VEA CHICLAYO P102,INDURAMA-COCINA-CORUNA-CROMA-4H,Coruña,30001098,1,899,899,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-ICA,PLAZA VEA ICA,INDURAMA-CONGELADOR-CI-320BL,CI-320BL,10008728,1,999,999,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,PVO-PLAZA-VEA-JAEN,PLAZA VEA JAEN,INDURAMA-COCINA-VIENA-CROMA-4H,Viena,30001101,1,1096,1096,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-HUARAL,PLAZA VEA HUARAL P201,INDURAMA-CONGELADOR-CI-320BL,CI-320BL,10008728,1,999,999,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-SULLANA,PLAZA VEA SULLANA P192,CAMPANA-EXTRACTORA-CEI-602NE,CEI-602NE,10008750,3,249,747,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-PIURA,PLAZA VEA PIURA REAL PLAZA P145,CAMPANA-EXTRACTORA-CEI-602NE,CEI-602NE,10008750,2,249,498,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-AREQUIPA,PLAZA VEA AREQUIPA 1 LA MARINA P104,COCINA-INDURAMA-GALICIA-ZAFIRO-CROMA,Galicia,30000789,1,1499,1499,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-HIGUERETA,PLAZA VEA HIGUERETA P048,INDURAMA-REFRIGERADORA-RI-289D,RI-289D,10014231,1,849,849,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,PVO-PLAZA-VEA-TARAPOTO,PLAZA VEA TARAPOTO,CAMPANA-EXTRACTORA-CEI-602NE,CEI-602NE,10008750,2,294,588,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-CHOSICA,PLAZA VEA CHOSICA P141,INDURAMA-REFRIGERADORA-RI-359,RI-359,10008999,1,1099,1099,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-CUSCO-ARSOBIZPO,PLAZA VEA CUSCO,COCINA-GRANADA-ZAFIRO-TLL-CROMA,Granada,30001053,2,1099,2198,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-CHICLAYO,PLAZA VEA CHICLAYO P102,INDURAMA-COCINA-VERCELLI-ZAFIRO,Vercelli,30000923,1,1499,1499,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-LURIN,PLAZA VEA LURIN P202,INDURAMA-REFRIGERADORA-RI-788D,RI-788D,10008888,2,2099,4198,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-CERES,PLAZA VEA CERES P112,COCINA-INDURAMA-PARMA-ZAFIRO-CROMA,Parma,30000787,1,1299,1299,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-ATE,PLAZA VEA ATE PO66,COCINA-INDURAMA-PARMA-ZAFIRO-CROMA,Parma,30000787,1,1299,1299,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-SANTA-CLARA,PLAZA VEA SANTA CLARA P126,COCINA-INDURAMA-FONTANA-GRIS,Fontana,10008540,1,559,559,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-SUCRE,PLAZA VEA SUCRE,INDURAMA-REFRIGERADORA-RI-289D,RI-289D,10014231,1,849,849,PLAZA VEA
2024,Enero,W001,PISO,PLAZA VEA,SPSA-PVEA-COSTANERA-ILO,PLAZA PVEA COSTANERA ILO,INDURAMA-REFRIGERADORA-RI-788D,RI-788D,10008888,1,2099,2099,PLAZA VEA
